koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_impact,koi_duration,koi_depth,koi_model_snr,koi_teq,kepid,kepoi_name,koi_disposition,koi_pdisposition
0.0,0,1,0,0,75.13194883,0.487,20.8729,122000.0,3625.5,359.0,6525209,K03479.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,369.069345,0.929,5.832,946.0,11.7,197.0,2975770,K01788.02,CANDIDATE,CANDIDATE
0.0,0,1,0,0,243.8212213,1.029,10.9312,56800.0,2804.3,365.0,5534965,K03557.01,FALSE POSITIVE,FALSE POSITIVE
0.09,0,1,0,0,0.77459856,0.537,2.71,421.0,23.0,878.0,5512513,K07730.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,16.22754867,0.795,5.08666,193000.0,1870.0,599.0,9965206,K03558.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,1,0,0,47.189437,0.5357,11.555,371000.0,804.0,484.0,4247023,K03559.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,1.501760172,0.518,5.85519,388000.0,2624.0,1905.0,4848423,K03560.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,4.05325447,15.329,4.0116,111000.0,446.1,1191.0,11403216,K03561.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,7.68433346,0.951,1.4346,1180.0,28.5,583.0,11853878,K01833.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,1.549979213,0.486,7.5945,371000.0,672.7,2141.0,5774375,K07740.01,FALSE POSITIVE,FALSE POSITIVE
0.971,0,0,0,0,11.16622885,0.176,3.389,354.0,13.6,725.0,7692093,K03337.01,CANDIDATE,CANDIDATE
0.0,1,1,1,1,10.99381963,1.274,3.7889,1690.0,102.9,978.0,8263752,K03338.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,10.9938087,0.924,5.0403,1460.0,100.4,978.0,8263752,K03338.02,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,23.1334494,0.954,3.602,456.0,21.6,638.0,7772914,K03339.01,CANDIDATE,CANDIDATE
0.974,0,0,0,0,8.9539656,0.656,4.898,70.4,12.2,923.0,3529290,K03340.01,CANDIDATE,CANDIDATE
0.999,0,0,0,0,13.7281373,0.748,5.304,107.0,15.4,800.0,3529290,K03340.02,CANDIDATE,CANDIDATE
0.989,0,0,0,0,16.5860329,0.167,7.043,231.0,14.6,821.0,9285265,K03410.01,CONFIRMED,CANDIDATE
0.0,0,0,0,0,26.83771808,0.917,1.6162,8510.0,101.4,658.0,6025124,K03411.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,16.7525077,0.763,3.174,338.0,18.2,801.0,5780930,K03412.01,CONFIRMED,CANDIDATE
0.944,0,0,0,0,3.53105835,1.213,1.778,311.0,11.7,558.0,5531953,K01681.03,CANDIDATE,CANDIDATE
0.0,0,1,0,0,49.61275752,0.929,7.07603,130000.0,2070.3,536.0,4164393,K03413.01,FALSE POSITIVE,FALSE POSITIVE
0.851,0,0,0,0,6.32589574,0.181,1.383,193.0,8.8,901.0,6277410,K07774.01,CANDIDATE,CANDIDATE
0.996,0,0,0,0,11.9378354,0.036,4.652,246.0,9.6,671.0,9843517,K03480.01,CANDIDATE,CANDIDATE
0.999,0,0,0,0,32.715906,0.25,10.79,136.0,13.1,902.0,8812045,K03481.01,CANDIDATE,CANDIDATE
0.719,0,0,0,0,15.3317719,0.802,5.467,179.0,13.3,821.0,7288444,K03482.01,CONFIRMED,CANDIDATE
0.771,0,0,0,0,82.331756,0.027,8.664,283.0,11.9,474.0,3101923,K03483.01,CANDIDATE,CANDIDATE
0.966,0,0,0,0,84.704139,0.01,10.393,656.0,17.0,537.0,10881457,K03484.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,0.755105584,0.732,5.02374,250000.0,2158.5,2412.0,5513861,K07731.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,101.2633628,0.944,17.8951,72800.0,3573.1,435.0,9948002,K03562.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,120.5816718,0.845,8.2904,193000.0,1184.8,291.0,5264304,K03563.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,1.558544209,0.507,3.3727,226000.0,421.6,1182.0,10960995,K03564.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,2.63757408,1.107,5.9626,170000.0,1471.6,1242.0,9592575,K03565.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,8.64636188,0.294,8.73607,218000.0,2441.7,1033.0,7898576,K03566.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,0,125.288206,0.066,3.695,242.0,9.4,363.0,5806800,K07741.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,112.4635889,0.523,31.8273,242000.0,1374.0,692.0,11671429,K03567.01,FALSE POSITIVE,FALSE POSITIVE
0.985,0,0,0,0,27.0965146,0.769,8.42,208.0,16.4,700.0,5621333,K03341.01,CANDIDATE,CANDIDATE
0.937,0,0,0,0,11.5474983,0.495,6.684,116.0,12.3,930.0,5621333,K03341.02,CANDIDATE,CANDIDATE
0.0,0,1,0,0,42.39930429,0.336,18.3609,206000.0,2261.9,542.0,5392897,K03342.01,FALSE POSITIVE,FALSE POSITIVE
0.864,0,0,0,0,83.2664103,0.029,2.813,620.0,10.9,439.0,3236705,K03343.01,CANDIDATE,CANDIDATE
0.0,1,1,0,0,5.91039905,0.537,3.85,421.0,23.0,878.0,5282049,K01545.02,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,11.6044881,0.118,3.409,268.0,14.5,841.0,11810124,K03344.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,27.00980738,0.949,1.96698,67900.0,541.3,330.0,6023859,K03414.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,15.0219784,0.96,5.068,96.9,7.4,874.0,3433668,K03415.01,CONFIRMED,CANDIDATE
0.893,0,0,0,0,11.8237228,0.698,8.518,213.0,14.2,703.0,2849140,K03416.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,91.078624,0.901,10.304,739.0,20.8,415.0,7503885,K03417.01,CONFIRMED,CANDIDATE
0.67,0,0,0,0,85.272459,0.965,13.31,768.0,18.9,443.0,3629330,K03418.01,CONFIRMED,CANDIDATE
0.0,1,0,1,1,12.42592675,0.973,29.1701,410.0,63.7,790.0,5471289,K03485.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,19.0689513,0.98,12.462,169.0,19.1,627.0,8121328,K03486.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,89.7398137,1.026,3.26371,81100.0,296.0,363.0,9783760,K03487.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,90.08255562,0.099,19.7301,43300.0,3571.6,666.0,9528430,K03489.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,1,0.759768478,0.583,2.824,57.4,12.9,1737.0,5529552,K07732.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,1,0,42.2011587,1.225,8.479,178.0,15.9,671.0,8882847,K03490.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,15.65129028,0.507,6.7631,399000.0,359.7,792.0,9773869,K03568.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,9.014220178,0.802,2.76441,34100.0,1109.2,661.0,6707942,K03569.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,1.824653341,0.845,4.25512,177000.0,1833.7,1680.0,5023948,K03570.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,3.185090259,0.465,4.80188,423000.0,1909.2,1564.0,5113053,K03571.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,1,372.76888,0.909,23.27,1160.0,22.8,242.0,5817957,K07742.01,FALSE POSITIVE,FALSE POSITIVE
0.999,0,0,0,0,5.70940795,0.751,1.622,587.0,20.2,644.0,11853878,K01833.03,CONFIRMED,CANDIDATE
0.692,0,1,0,0,2.086076372,13.376,2.4032,58900.0,159.3,1645.0,4743508,K03572.01,FALSE POSITIVE,FALSE POSITIVE
0.972,0,0,0,0,3.63898953,0.32,2.252,210.0,16.0,1238.0,11810124,K03344.02,CONFIRMED,CANDIDATE
1.0,0,0,0,0,38.1303324,0.562,6.53,180.0,11.6,613.0,11303322,K03345.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,14.42735088,0.977,4.857,117.0,21.5,783.0,11241912,K03346.01,CONFIRMED,CANDIDATE
0.996,0,0,0,0,6.2253374,0.692,4.388,109.0,11.8,1378.0,6043538,K07759.01,CANDIDATE,CANDIDATE
0.96,0,0,0,0,12.90235874,0.382,2.446,354.0,15.7,675.0,8824737,K03347.01,CONFIRMED,CANDIDATE
0.94,0,0,0,0,36.4337867,0.25,4.388,407.0,16.2,561.0,9349757,K03348.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,58.5850357,1.309,3.5939,75500.0,656.5,707.0,11519134,K03419.01,FALSE POSITIVE,FALSE POSITIVE
0.969,0,0,0,0,12.5014905,0.43,3.882,220.0,10.8,952.0,7289338,K03420.02,CANDIDATE,CANDIDATE
0.135,0,0,0,0,40.6511021,0.682,11.282,136.0,17.3,651.0,5004909,K03421.01,CANDIDATE,CANDIDATE
0.571,0,0,0,0,89.945828,0.171,2.286,336.0,6.6,509.0,6278670,K07775.01,CANDIDATE,CANDIDATE
0.365,0,0,0,0,40.1454757,0.491,5.2,311.0,5.2,1640.0,5898983,K03422.01,CANDIDATE,CANDIDATE
0.995,0,0,0,0,265.47847,0.956,10.28,1040.0,18.1,291.0,7703955,K01707.02,CONFIRMED,CANDIDATE
0.0,1,0,0,0,1.546222068,0.503,7.998,49.4,56.6,1578.0,8552719,K01792.02,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,89.3313828,0.899,11.919,2180.0,169.5,558.0,12164634,K03491.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,22.2941485,0.709,3.188,101.0,13.6,760.0,5193077,K03492.01,FALSE POSITIVE,FALSE POSITIVE
0.139,0,0,0,0,1.048130894,0.216,5.6707,192.0,5.2,3871.0,5617259,K07733.01,CANDIDATE,CANDIDATE
0.998,0,0,0,0,46.7162336,0.266,7.259,346.0,15.4,531.0,8880123,K03493.01,CONFIRMED,CANDIDATE
0.924,0,0,0,0,17.6062701,0.923,6.134,146.0,10.4,753.0,9474756,K03495.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,43.56225858,1.295,3.6873,51300.0,163.6,624.0,10068919,K03573.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,198.443477,1.149,9.9776,39900.0,464.2,279.0,7353970,K03574.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,17.90766473,2.79,5.58652,265000.0,1731.4,746.0,12316447,K03575.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,1,2.4044122,0.559,4.575,42.7,10.8,1662.0,5823557,K07743.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,22.77196484,0.603,8.3476,325000.0,305.2,835.0,10491554,K03576.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,184.5201539,0.886,15.3564,49300.0,1759.1,275.0,9785454,K03577.01,FALSE POSITIVE,FALSE POSITIVE
0.967,0,0,0,0,82.175197,0.015,8.664,546.0,20.8,441.0,8636333,K03349.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,29.01585293,12.223,7.19844,71400.0,1268.8,592.0,7136958,K03350.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,77.36241476,0.995,12.1317,96600.0,1246.3,362.0,1995732,K03351.01,FALSE POSITIVE,FALSE POSITIVE
0.253,1,0,0,0,495.71095,0.718,4.514,443.0,8.5,330.0,6069674,K07761.01,FALSE POSITIVE,FALSE POSITIVE
0.998,0,0,0,0,10.35857039,0.074,2.577,274.0,15.1,860.0,8081239,K03352.01,CONFIRMED,CANDIDATE
0.776,0,0,0,0,20.0679247,0.849,5.236,482.0,13.8,662.0,5308663,K01562.02,CANDIDATE,CANDIDATE
1.0,0,0,0,0,30.2541186,0.122,2.134,576.0,12.3,660.0,3745559,K03423.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,17.08120242,0.915,7.20617,134000.0,1524.8,585.0,8356054,K03424.01,FALSE POSITIVE,FALSE POSITIVE
0.995,0,0,0,0,20.034708,0.193,6.49,124.0,22.9,967.0,9117416,K03425.01,CONFIRMED,CANDIDATE
0.74,0,0,0,0,541.92452,0.95,21.4,1500.0,18.1,144.0,6356400,K07776.01,CANDIDATE,CANDIDATE
0.953,0,0,0,0,3.15722086,0.001,3.762,49.7,17.4,1791.0,9117416,K03425.02,CONFIRMED,CANDIDATE
0.393,0,0,0,0,58.7701045,0.551,6.995,224.0,13.2,508.0,5900235,K03426.01,CANDIDATE,CANDIDATE
0.905,0,0,0,0,6.685438,0.853,5.09,89.2,9.7,1040.0,9474756,K03495.02,CANDIDATE,CANDIDATE
0.997,0,0,0,0,23.2385587,0.355,8.432,161.0,15.5,903.0,7517261,K03496.01,CONFIRMED,CANDIDATE
0.994,0,0,0,0,8.5433774,0.748,6.149,75.1,10.3,1260.0,7517261,K03496.02,CANDIDATE,CANDIDATE
0.23,1,0,0,0,118.314913,0.522,4.79,216.0,7.0,786.0,5653795,K07734.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,20.35971899,0.925,2.1521,346.0,26.8,276.0,8424002,K03497.01,CONFIRMED,CANDIDATE
0.0,0,1,0,1,43.798566,1.182,6.401,290.0,26.1,721.0,8635938,K03498.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,131.7363049,0.871,5.28476,58400.0,1241.0,413.0,10464666,K03578.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,4.301031137,0.79,5.65214,204000.0,1526.2,1454.0,5024292,K03579.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,198.0137918,0.88,9.72673,143000.0,1411.3,260.0,4659255,K03580.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,10.9938268,0.471,5.0746,419000.0,469.5,627.0,8263746,K03581.01,FALSE POSITIVE,FALSE POSITIVE
0.592,0,0,0,0,11.7201693,0.292,2.399,154.0,7.5,870.0,5877292,K07744.01,CANDIDATE,CANDIDATE
1.0,0,0,0,0,1.682934607,0.681,1.8846,143.0,24.5,1270.0,10657406,K01837.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,114.9086242,0.78,7.66397,196000.0,1179.7,259.0,3428468,K03582.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,11.55532445,0.96,3.499,250.0,16.1,674.0,7091432,K03353.01,CONFIRMED,CANDIDATE
0.937,0,0,0,0,11.5706005,0.416,3.073,212.0,9.6,771.0,9845909,K03354.01,CANDIDATE,CANDIDATE
0.999,0,0,0,0,16.2953228,0.587,4.882,229.0,12.9,773.0,9221528,K03355.01,CANDIDATE,CANDIDATE
0.977,0,0,0,0,8.5073512,0.223,2.266,210.0,8.9,891.0,6106046,K07762.01,CANDIDATE,CANDIDATE
0.996,0,0,0,0,26.0841212,0.092,6.141,260.0,13.8,598.0,6368230,K03356.01,CONFIRMED,CANDIDATE
0.0,0,1,0,0,52.80276758,1.473,5.6184,52100.0,1238.8,472.0,7115291,K03357.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,39.20680865,0.81,6.24701,187000.0,1274.3,516.0,9907505,K03427.01,FALSE POSITIVE,FALSE POSITIVE
0.988,0,0,0,0,64.6589166,0.083,7.71,235.0,13.9,535.0,9027909,K03428.01,CONFIRMED,CANDIDATE
0.892,0,0,0,0,15.8283833,0.623,3.643,228.0,9.8,758.0,9230021,K03429.01,CANDIDATE,CANDIDATE
0.0,0,0,1,0,27.6760342,0.071,4.234,267.0,14.4,951.0,6369845,K07777.01,FALSE POSITIVE,FALSE POSITIVE
0.993,0,0,0,0,8.74192361,0.025,4.235,296.0,18.5,924.0,9230021,K03429.02,CONFIRMED,CANDIDATE
0.334,1,0,0,0,26.936878,0.2807,4.969,247.0,8.8,617.0,9230021,K03429.03,FALSE POSITIVE,FALSE POSITIVE
0.334,1,1,0,0,53.34418038,0.537,3.62,421.0,23.0,878.0,3662838,K00302.02,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,1,1,12.4281308,0.33,6.79,131.0,9.4,715.0,5471688,K03499.01,FALSE POSITIVE,FALSE POSITIVE
0.991,0,0,0,0,9.10969334,0.761,5.3181,126.0,47.8,873.0,8552719,K01792.03,CONFIRMED,CANDIDATE
0.334,0,0,1,1,0.96283264,0.4963,2.947,96.3,16.4,1686.0,5471688,K03499.02,FALSE POSITIVE,FALSE POSITIVE
0.93,0,0,0,0,73.7502765,0.127,13.309,233.0,33.9,677.0,6058816,K03500.01,CONFIRMED,CANDIDATE
0.979,0,0,0,0,4.7482669,0.673,4.947,35.6,12.1,1690.0,6058816,K03500.02,CANDIDATE,CANDIDATE
0.0,0,1,0,0,210.3064436,1.155,6.68665,46500.0,1081.7,525.0,5130740,K03583.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,8.268081087,1.099,3.47103,71500.0,1320.5,863.0,9892471,K03584.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,3.564614021,0.989,3.44204,94300.0,728.8,1187.0,2019076,K03585.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,533.47707,0.418,23.71,211.0,15.3,315.0,5879448,K07745.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,5.877122413,1.238,3.7369,15600.0,287.6,1061.0,7376490,K03586.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,1.036592635,0.898,2.40749,125000.0,444.7,4194.0,11968513,K03587.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,10.10404351,0.951,1.0022,1320.0,39.5,752.0,4263529,K03358.01,CANDIDATE,CANDIDATE
0.0,0,1,0,0,91.4999978,0.736,19.5818,65500.0,1018.4,335.0,7866921,K03360.01,FALSE POSITIVE,FALSE POSITIVE
0.484,0,0,0,0,65.9407869,0.332,7.776,580.0,19.8,454.0,6619815,K03361.01,CONFIRMED,CANDIDATE
0.198,1,0,0,0,406.45737,0.428,9.554,284.0,12.7,278.0,6113752,K07763.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,30.47639859,0.92,17.9728,131000.0,236.2,542.0,3098197,K03362.01,FALSE POSITIVE,FALSE POSITIVE
0.997,0,0,0,0,14.53260546,0.112,2.4212,329.0,29.0,746.0,11651712,K03363.01,CONFIRMED,CANDIDATE
0.992,0,0,0,0,153.348739,0.261,12.205,388.0,12.7,377.0,9896558,K01718.02,CONFIRMED,CANDIDATE
0.729,0,0,0,0,13.9248005,0.021,5.016,195.0,11.2,588.0,7697103,K03430.01,CANDIDATE,CANDIDATE
0.0,0,0,0,0,19.6001405,0.971,8.613,282.0,19.7,676.0,9267996,K03431.01,CANDIDATE,CANDIDATE
0.169,1,0,0,0,361.526458,0.971,6.947,525.0,14.0,410.0,7045605,K07808.01,FALSE POSITIVE,FALSE POSITIVE
0.996,0,0,0,0,48.0506878,0.186,7.999,275.0,15.1,564.0,8738775,K03432.01,CONFIRMED,CANDIDATE
0.999,0,0,0,0,34.08429351,1.28,1.3521,3750.0,28.7,506.0,7093401,K03433.01,CANDIDATE,CANDIDATE
0.0,1,0,1,1,9.44942628,1.217,6.3064,1210.0,81.1,1192.0,7877818,K03816.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,0.933489066,1.243,1.41864,14300.0,374.5,1979.0,5636642,K03817.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,1.908525084,0.015,4.169,219.0,26.9,3191.0,6515722,K03818.01,FALSE POSITIVE,FALSE POSITIVE
0.02,1,0,0,0,0.798467681,0.331,0.86,121.0,9.4,1718.0,6679504,K07788.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,0.867721348,0.987,4.8783,97700.0,587.9,2089.0,5560831,K03819.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,1,1,161.252567,0.869,23.626,2910.0,94.7,318.0,5305404,K03820.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,3.90863457,0.111,1.7704,867.0,36.6,787.0,3728432,K03893.01,CONFIRMED,CANDIDATE
0.783,0,0,0,0,77.086191,1.227,4.77,943.0,12.9,464.0,6696580,K02092.03,CONFIRMED,CANDIDATE
0.0,0,1,1,0,1.673662758,1.186,2.3135,316.0,33.4,1729.0,5473535,K03894.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,5.93717724,6.282,5.355,25500.0,56.3,1005.0,12106934,K03895.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,3.89043062,0.025,6.596,195.0,14.4,1106.0,6222898,K03896.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,1,0,16.8282542,0.7071,39.098,655.0,78.3,668.0,3955866,K03897.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,2.489549075,1.33,2.4345,2830.0,160.6,1708.0,11200767,K03667.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,1.644221032,0.942,2.9122,47.8,24.1,1897.0,9892816,K01955.03,CONFIRMED,CANDIDATE
0.0,0,1,1,1,4.469731089,1.268,5.257,3160.0,286.7,1614.0,8589731,K03668.01,FALSE POSITIVE,FALSE POSITIVE
0.007,0,1,0,0,1.731803197,0.63,5.6803,44600.0,221.1,1526.0,4356766,K03669.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,2.64830047,0.873,2.6395,12700.0,79.8,3042.0,2167890,K03670.01,FALSE POSITIVE,FALSE POSITIVE
0.947,0,0,0,0,17.2653659,0.007,5.02,67.9,13.9,888.0,5384079,K02011.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,3.486318703,1.138,2.7904,60100.0,190.7,1201.0,4935914,K03743.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,1.705780649,1.231,1.6271,15500.0,31.8,1101.0,11303811,K03744.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,7.45306683,10.337,4.7617,46600.0,84.3,932.0,2437783,K03745.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,2.929299629,1.025,7.102,83900.0,374.6,1272.0,12062660,K03746.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,1,1,5.50811352,1.215,2.9516,40400.0,100.5,778.0,9777087,K03747.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,0.569115097,0.444,3.5028,586000.0,229.6,3357.0,5956776,K03821.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,2.529073751,1.263,1.8827,1570.0,73.4,1137.0,8883727,K03822.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,0,0,0,202.1168173,0.906,4.683,2700.0,56.3,286.0,4820550,K03823.01,CANDIDATE,CANDIDATE
0.0,1,0,0,0,0.916326699,0.988,3.1427,96400.0,251.6,1917.0,6516874,K03824.01,FALSE POSITIVE,FALSE POSITIVE
0.884,0,0,0,0,33.0405509,0.431,3.3613,577.0,27.5,561.0,11709124,K00435.03,CONFIRMED,CANDIDATE
0.0,0,1,1,0,1.306723495,1.229,6.606,12500.0,311.7,1170.0,9161118,K03898.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,0.7967202,0.839,4.25304,168000.0,716.6,1964.0,3556229,K03899.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,359.102042,1.201,16.949,1100.0,26.5,290.0,11911580,K03900.01,FALSE POSITIVE,FALSE POSITIVE
0.998,0,0,0,0,160.130899,0.791,13.775,1180.0,32.4,450.0,9480535,K03901.01,CONFIRMED,CANDIDATE
0.0,0,1,1,1,2.69634575,0.54,3.785,185.0,35.4,1287.0,10583225,K03902.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,2.553924603,1.258,9.835,1680.0,100.5,1352.0,5215251,K03903.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,8.487871809,0.941,4.19829,119000.0,483.9,798.0,10383696,K03671.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,5.50817321,0.739,3.6845,227000.0,268.7,768.0,9777090,K03672.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,6.142812722,0.477,6.0751,96600.0,316.1,994.0,11455484,K03673.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,175.0658609,1.149,4.5181,45100.0,320.6,312.0,2446623,K03674.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,20.8392148,0.894,2.3321,178000.0,197.6,584.0,9596089,K03675.01,FALSE POSITIVE,FALSE POSITIVE
0.0,1,0,0,0,9.50158045,0.444,5.0701,443000.0,314.9,860.0,5738506,K03676.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,0,0,1,19.226055,0.2579,2.949,3270.0,10.1,513.0,9777087,K03747.02,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,2.050435466,1.275,8.0122,7770.0,445.8,1278.0,4247807,K03748.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,0,0,0,10.72725536,1.056,1.7541,56200.0,160.5,307.0,11547869,K03749.01,CANDIDATE,CANDIDATE
0.0,0,1,1,1,1.507101452,1.246,5.2005,15800.0,273.5,1573.0,7700590,K03750.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,0,1.274841686,1.128,3.5903,50300.0,353.0,2025.0,9053086,K03751.01,FALSE POSITIVE,FALSE POSITIVE
0.986,0,0,0,0,4.02582434,0.017,2.8059,265.0,23.9,1169.0,3128552,K02055.02,CONFIRMED,CANDIDATE
0.0,0,1,0,0,2.845746618,0.126,13.0719,558000.0,829.1,1667.0,5467113,K03825.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,2.30120705,1.262,25.08,1690.0,132.5,1254.0,8240123,K03826.01,FALSE POSITIVE,FALSE POSITIVE
0.334,0,1,0,0,337.377514,1.245,12.136,6110.0,60.0,271.0,5114623,K03827.01,FALSE POSITIVE,FALSE POSITIVE
0.334,1,1,0,0,389.2807504,0.537,12.52,421.0,23.0,878.0,5114623,K03827.02,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,1,8.58965725,1.249,8.9793,1160.0,107.8,828.0,10031907,K03828.01,FALSE POSITIVE,FALSE POSITIVE
0.98,0,0,0,0,2.508116,0.472,2.504,188.0,18.3,3662.0,6525946,K02093.02,CANDIDATE,CANDIDATE
0.0,0,1,1,0,8.56751264,1.182,5.449,348.0,17.9,972.0,5480736,K03904.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,0,1,1.061934313,1.218,3.194,607.0,70.0,1104.0,8487748,K03905.01,FALSE POSITIVE,FALSE POSITIVE
0.0,0,1,1,0,2.406574511,1.187,3.4382,738.0,63.9,1481.0,9892856,K03906.01,FALSE POSITIVE,FALSE POSITIVE
1.0,0,1,0,0,28.64338839,0.968,1.2246,624.0,23.1,871.0,7137213,K03907.01,FALSE POSITIVE,FALSE POSITIVE
0.133,1,0,0,0,96.231257,0.442,2.488,938.0,8.8,965.0,6795089,K07792.01,FALSE POSITIVE,FALSE POSITIVE
